[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)],[Produção Total (m³)],[Gás Total (Mm³)],[Produção de óleo (Mm³)],Mês,Ano,Data
2024,fev/2024,BONITO,Campos,PLATAFORMA DE ENCHOVA,7BO25HRJS,Rio de Janeiro,MAR,2852.0,199.0,0.0,2727.0,0.0,,,,,,,,,5579.0,199.0,2.852,Feb,2024,2024-02-01
2024,fev/2024,BONITO,Campos,PLATAFORMA DE ENCHOVA,7BO23HRJS,Rio de Janeiro,MAR,1727.0,132.0,0.0,20.0,0.0,,,,,,,,,1747.0,132.0,1.727,Feb,2024,2024-02-01
2024,fev/2024,BONITO,Campos,PLATAFORMA DE ENCHOVA,7EN7DRJS,Rio de Janeiro,MAR,5469.0,390.0,0.0,1397.0,0.0,,,,,,,,,6866.0,390.0,5.469,Feb,2024,2024-02-01
2024,fev/2024,BONITO,Campos,PLATAFORMA DE ENCHOVA,7BO14DRJS,Rio de Janeiro,MAR,944.0,72.0,0.0,1275.0,0.0,,,,,,,,,2219.0,72.0,0.944,Feb,2024,2024-02-01
2024,fev/2024,BONITO,Campos,PLATAFORMA DE ENCHOVA,7BO21HPRJS,Rio de Janeiro,MAR,2733.0,209.0,0.0,475.0,0.0,,,,,,,,,3208.0,209.0,2.733,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM9DRJS,Rio de Janeiro,MAR,1032.0,196.0,0.0,26027.0,0.0,,,,,,,,,27059.0,196.0,1.032,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM40DPRJS,Rio de Janeiro,MAR,4478.0,312.0,0.0,46078.0,0.0,,,,,,,,,50556.0,312.0,4.478,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM7DRJS,Rio de Janeiro,MAR,2423.0,276.0,0.0,71032.0,0.0,,,,,,,,,73455.0,276.0,2.423,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM35DPRJS,Rio de Janeiro,MAR,2217.0,119.0,0.0,17193.0,0.0,,,,,,,,,19410.0,119.0,2.217,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM28DRJS,Rio de Janeiro,MAR,2553.0,138.0,0.0,70297.0,0.0,,,,,,,,,72850.0,138.0,2.553,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM41HPRJS,Rio de Janeiro,MAR,105.0,29.0,0.0,4632.0,0.0,,,,,,,,,4737.0,29.0,0.105,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM19DRJS,Rio de Janeiro,MAR,206.0,20.0,0.0,10544.0,0.0,,,,,,,,,10750.0,20.0,0.206,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM24DRJS,Rio de Janeiro,MAR,2482.0,134.0,0.0,57942.0,0.0,,,,,,,,,60424.0,134.0,2.482,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM52DPRJS,Rio de Janeiro,MAR,1303.0,144.0,0.0,131.0,0.0,,,,,,,,,1434.0,144.0,1.303,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM43HARJS,Rio de Janeiro,MAR,385.0,6.0,0.0,25999.0,0.0,,,,,,,,,26384.0,6.0,0.385,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM38DRJS,Rio de Janeiro,MAR,2326.0,508.0,0.0,15239.0,0.0,,,,,,,,,17565.0,508.0,2.326,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM42DPRJS,Rio de Janeiro,MAR,2321.0,563.0,0.0,77619.0,0.0,,,,,,,,,79940.0,563.0,2.321,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,3PM1ARJS,Rio de Janeiro,MAR,2148.0,317.0,0.0,31243.0,0.0,,,,,,,,,33391.0,317.0,2.148,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM18DRJS,Rio de Janeiro,MAR,3049.0,426.0,0.0,79207.0,0.0,,,,,,,,,82256.0,426.0,3.049,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM39HRJS,Rio de Janeiro,MAR,1539.0,371.0,0.0,15706.0,0.0,,,,,,,,,17245.0,371.0,1.539,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM21DRJS,Rio de Janeiro,MAR,4040.0,131.0,0.0,7015.0,0.0,,,,,,,,,11055.0,131.0,4.04,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM11DRJS,Rio de Janeiro,MAR,2608.0,378.0,0.0,59739.0,0.0,,,,,,,,,62347.0,378.0,2.608,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,4RJS493RJS,Rio de Janeiro,MAR,3423.0,141.0,0.0,22431.0,0.0,,,,,,,,,25854.0,141.0,3.423,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM37DRJS,Rio de Janeiro,MAR,2711.0,623.0,0.0,72458.0,0.0,,,,,,,,,75169.0,623.0,2.711,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM26DRJS,Rio de Janeiro,MAR,2322.0,312.0,0.0,63122.0,0.0,,,,,,,,,65444.0,312.0,2.322,Feb,2024,2024-02-01
2024,fev/2024,PAMPO,Campos,PLATAFORMA DE PAMPO 1,7PM55DPRJS,Rio de Janeiro,MAR,2696.0,646.0,0.0,12612.0,0.0,,,,,,,,,15308.0,646.0,2.696,Feb,2024,2024-02-01
2024,fev/2024,ENCHOVA,Campos,PLATAFORMA DE ENCHOVA,7EN39DRJS,Rio de Janeiro,MAR,693.0,56.0,0.0,474.0,0.0,,,,,,,,,1167.0,56.0,0.693,Feb,2024,2024-02-01
2024,fev/2024,ENCHOVA,Campos,PLATAFORMA DE ENCHOVA,7EN23DRJS,Rio de Janeiro,MAR,835.0,62.0,0.0,1261.0,0.0,,,,,,,,,2096.0,62.0,0.835,Feb,2024,2024-02-01
2024,fev/2024,ENCHOVA,Campos,PLATAFORMA DE ENCHOVA,7EN26DRJS,Rio de Janeiro,MAR,50.0,3.0,0.0,35.0,0.0,,,,,,,,,85.0,3.0,0.05,Feb,2024,2024-02-01
2024,fev/2024,ENCHOVA,Campos,PLATAFORMA DE ENCHOVA,7EN40DRJS,Rio de Janeiro,MAR,1841.0,90.0,0.0,4408.0,0.0,,,,,,,,,6249.0,90.0,1.841,Feb,2024,2024-02-01
2024,fev/2024,ENCHOVA,Campos,PLATAFORMA DE ENCHOVA,7EN52HRJS,Rio de Janeiro,MAR,1375.0,169.0,0.0,1323.0,0.0,,,,,,,,,2698.0,169.0,1.375,Feb,2024,2024-02-01
2024,ago/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM21DRJS,Rio de Janeiro,MAR,32.0,1.0,0.0,47.0,0.0,,,,,,,,,79.0,1.0,0.032,Aug,2024,2024-08-01
2024,ago/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM39HRJS,Rio de Janeiro,MAR,7.0,1.0,0.0,59.0,0.0,,,,,,,,,66.0,1.0,0.007,Aug,2024,2024-08-01
2024,ago/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM41HPRJS,Rio de Janeiro,MAR,11.0,3.0,0.0,451.0,0.0,,,,,,,,,462.0,3.0,0.011,Aug,2024,2024-08-01
2024,ago/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM38DRJS,Rio de Janeiro,MAR,18.0,4.0,0.0,102.0,0.0,,,,,,,,,120.0,4.0,0.018,Aug,2024,2024-08-01
2024,set/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM21DRJS,Rio de Janeiro,MAR,34.0,1.0,0.0,80.0,0.0,,,,,,,,,114.0,1.0,0.034,Sep,2024,2024-09-01
2024,set/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM41HPRJS,Rio de Janeiro,MAR,14.0,2.0,0.0,579.0,0.0,,,,,,,,,593.0,2.0,0.014,Sep,2024,2024-09-01
2024,set/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM38DRJS,Rio de Janeiro,MAR,20.0,3.0,0.0,118.0,0.0,,,,,,,,,138.0,3.0,0.02,Sep,2024,2024-09-01
2024,fev/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM21DRJS,Rio de Janeiro,MAR,38.0,1.0,0.0,65.0,0.0,,,,,,,,,103.0,1.0,0.038,Feb,2024,2024-02-01
2024,fev/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM39HRJS,Rio de Janeiro,MAR,14.0,3.0,0.0,146.0,0.0,,,,,,,,,160.0,3.0,0.014,Feb,2024,2024-02-01
2024,fev/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM41HPRJS,Rio de Janeiro,MAR,1.0,0.0,0.0,43.0,0.0,,,,,,,,,44.0,0.0,0.001,Feb,2024,2024-02-01
2024,fev/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM38DRJS,Rio de Janeiro,MAR,22.0,5.0,0.0,142.0,0.0,,,,,,,,,164.0,5.0,0.022,Feb,2024,2024-02-01
2024,mar/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM21DRJS,Rio de Janeiro,MAR,38.0,1.0,0.0,31.0,0.0,,,,,,,,,69.0,1.0,0.038,Mar,2024,2024-03-01
2024,mar/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM39HRJS,Rio de Janeiro,MAR,14.0,3.0,0.0,68.0,0.0,,,,,,,,,82.0,3.0,0.014,Mar,2024,2024-03-01
2024,mar/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM41HPRJS,Rio de Janeiro,MAR,2.0,0.0,0.0,38.0,0.0,,,,,,,,,40.0,0.0,0.002,Mar,2024,2024-03-01
2024,mar/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM38DRJS,Rio de Janeiro,MAR,22.0,5.0,0.0,69.0,0.0,,,,,,,,,91.0,5.0,0.022,Mar,2024,2024-03-01
2024,jun/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM41HPRJS,Rio de Janeiro,MAR,1.0,0.0,0.0,38.0,0.0,,,,,,,,,39.0,0.0,0.001,Jun,2024,2024-06-01
2024,jan/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM21DRJS,Rio de Janeiro,MAR,37.0,1.0,0.0,39.0,0.0,,,,,,,,,76.0,1.0,0.037,Jan,2024,2024-01-01
2024,jan/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM39HRJS,Rio de Janeiro,MAR,15.0,3.0,0.0,86.0,0.0,,,,,,,,,101.0,3.0,0.015,Jan,2024,2024-01-01
2024,jan/2024,LINGUADO,Campos,PLATAFORMA DE PAMPO 1,7PM38DRJS,Rio de Janeiro,MAR,21.0,5.0,0.0,84.0,0.0,,,,,,,,,105.0,5.0,0.021,Jan,2024,2024-01-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,4969.0,520.0,0.0,5740.0,0.0,,,,,,,,,10709.0,520.0,4.969,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,1093.0,107.0,0.0,2698.0,0.0,,,,,,,,,3791.0,107.0,1.093,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,6008.0,1003.0,0.0,24208.0,0.0,,,,,,,,,30216.0,1003.0,6.008,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,8613.0,1080.0,0.0,18768.0,0.0,,,,,,,,,27381.0,1080.0,8.613,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,4339.0,479.0,0.0,5277.0,0.0,,,,,,,,,9616.0,479.0,4.339,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,3895.0,367.0,0.0,11302.0,0.0,,,,,,,,,15197.0,367.0,3.895,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,23588.0,1475.0,0.0,223.0,0.0,,,,,,,,,23811.0,1475.0,23.588,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,2080.0,187.0,0.0,4159.0,0.0,,,,,,,,,6239.0,187.0,2.08,Mar,2024,2024-03-01
2024,mar/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,852.0,84.0,0.0,6887.0,0.0,,,,,,,,,7739.0,84.0,0.852,Mar,2024,2024-03-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,4977.0,496.0,0.0,4705.0,0.0,,,,,,,,,9682.0,496.0,4.977,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,1677.0,157.0,0.0,4450.0,0.0,,,,,,,,,6127.0,157.0,1.677,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,4859.0,766.0,0.0,23034.0,0.0,,,,,,,,,27893.0,766.0,4.859,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,7671.0,858.0,0.0,18481.0,0.0,,,,,,,,,26152.0,858.0,7.671,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,3905.0,418.0,0.0,5380.0,0.0,,,,,,,,,9285.0,418.0,3.905,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,1200.0,115.0,0.0,10378.0,0.0,,,,,,,,,11578.0,115.0,1.2,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,3069.0,198.0,0.0,8505.0,0.0,,,,,,,,,11574.0,198.0,3.069,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,19962.0,1201.0,0.0,489.0,0.0,,,,,,,,,20451.0,1201.0,19.962,Feb,2024,2024-02-01
2024,fev/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,1630.0,133.0,0.0,3509.0,0.0,,,,,,,,,5139.0,133.0,1.63,Feb,2024,2024-02-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,3438.0,300.0,0.0,4073.0,0.0,,,,,,,,,7511.0,300.0,3.438,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,3545.0,328.0,0.0,4316.0,0.0,,,,,,,,,7861.0,328.0,3.545,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,6142.0,691.0,0.0,13295.0,0.0,,,,,,,,,19437.0,691.0,6.142,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,5198.0,876.0,0.0,17913.0,0.0,,,,,,,,,23111.0,876.0,5.198,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,2632.0,208.0,0.0,7841.0,0.0,,,,,,,,,10473.0,208.0,2.632,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,9742.0,925.0,0.0,5149.0,0.0,,,,,,,,,14891.0,925.0,9.742,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,12.0,0.0,0.0,2.0,0.0,,,,,,,,,14.0,0.0,0.012,Aug,2024,2024-08-01
2024,ago/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,1890.0,198.0,0.0,14672.0,0.0,,,,,,,,,16562.0,198.0,1.89,Aug,2024,2024-08-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,4351.0,732.0,0.0,6443.0,0.0,,,,,,,,,10794.0,732.0,4.351,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,136.0,14.0,0.0,445.0,0.0,,,,,,,,,581.0,14.0,0.136,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,5467.0,1443.0,0.0,24707.0,0.0,,,,,,,,,30174.0,1443.0,5.467,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,7076.0,1494.0,0.0,18930.0,0.0,,,,,,,,,26006.0,1494.0,7.076,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,4199.0,736.0,0.0,6243.0,0.0,,,,,,,,,10442.0,736.0,4.199,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,1242.0,194.0,0.0,3688.0,0.0,,,,,,,,,4930.0,194.0,1.242,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,19897.0,2252.0,0.0,908.0,0.0,,,,,,,,,20805.0,2252.0,19.897,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,664.0,99.0,0.0,1359.0,0.0,,,,,,,,,2023.0,99.0,0.664,Apr,2024,2024-04-01
2024,abr/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,49.0,6.0,0.0,478.0,0.0,,,,,,,,,527.0,6.0,0.049,Apr,2024,2024-04-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,4102.0,371.0,0.0,4756.0,0.0,,,,,,,,,8858.0,371.0,4.102,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,501.0,50.0,0.0,1486.0,0.0,,,,,,,,,1987.0,50.0,0.501,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,5541.0,778.0,0.0,22634.0,0.0,,,,,,,,,28175.0,778.0,5.541,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,7192.0,808.0,0.0,17335.0,0.0,,,,,,,,,24527.0,808.0,7.192,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,4248.0,411.0,0.0,6772.0,0.0,,,,,,,,,11020.0,411.0,4.248,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,1846.0,192.0,0.0,16020.0,0.0,,,,,,,,,17866.0,192.0,1.846,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,3711.0,300.0,0.0,8433.0,0.0,,,,,,,,,12144.0,300.0,3.711,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,12849.0,1245.0,0.0,7414.0,0.0,,,,,,,,,20263.0,1245.0,12.849,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,978.0,81.0,0.0,2171.0,0.0,,,,,,,,,3149.0,81.0,0.978,Sep,2024,2024-09-01
2024,set/2024,MARIMBÁ,Campos,Plataforma 08,3RJS394DRJ,Rio de Janeiro,MAR,13.0,1.0,0.0,33.0,0.0,,,,,,,,,46.0,1.0,0.013,Sep,2024,2024-09-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,3778.0,662.0,0.0,6280.0,0.0,,,,,,,,,10058.0,662.0,3.778,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,608.0,94.0,0.0,2069.0,0.0,,,,,,,,,2677.0,94.0,0.608,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,4616.0,1229.0,0.0,24140.0,0.0,,,,,,,,,28756.0,1229.0,4.616,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,5970.0,1275.0,0.0,18428.0,0.0,,,,,,,,,24398.0,1275.0,5.97,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,3002.0,488.0,0.0,5161.0,0.0,,,,,,,,,8163.0,488.0,3.002,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,797.0,156.0,0.0,8187.0,0.0,,,,,,,,,8984.0,156.0,0.797,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,2989.0,471.0,0.0,12503.0,0.0,,,,,,,,,15492.0,471.0,2.989,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,17302.0,1961.0,0.0,916.0,0.0,,,,,,,,,18218.0,1961.0,17.302,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,1518.0,232.0,0.0,4357.0,0.0,,,,,,,,,5875.0,232.0,1.518,Jun,2024,2024-06-01
2024,jun/2024,MARIMBÁ,Campos,Plataforma 08,3RJS394DRJ,Rio de Janeiro,MAR,22.0,2.0,0.0,64.0,0.0,,,,,,,,,86.0,2.0,0.022,Jun,2024,2024-06-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,3589.0,384.0,0.0,5920.0,0.0,,,,,,,,,9509.0,384.0,3.589,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,299.0,30.0,0.0,1110.0,0.0,,,,,,,,,1409.0,30.0,0.299,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,4906.0,810.0,0.0,25513.0,0.0,,,,,,,,,30419.0,810.0,4.906,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,6361.0,841.0,0.0,19518.0,0.0,,,,,,,,,25879.0,841.0,6.361,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,3777.0,417.0,0.0,6469.0,0.0,,,,,,,,,10246.0,417.0,3.777,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,1843.0,224.0,0.0,19654.0,0.0,,,,,,,,,21497.0,224.0,1.843,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA14DRJS,Rio de Janeiro,MAR,2820.0,273.0,0.0,11648.0,0.0,,,,,,,,,14468.0,273.0,2.82,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA15DRJS,Rio de Janeiro,MAR,18302.0,1280.0,0.0,961.0,0.0,,,,,,,,,19263.0,1280.0,18.302,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,7MA16DRJS,Rio de Janeiro,MAR,321.0,30.0,0.0,972.0,0.0,,,,,,,,,1293.0,30.0,0.321,Jul,2024,2024-07-01
2024,jul/2024,MARIMBÁ,Campos,Plataforma 08,3RJS394DRJ,Rio de Janeiro,MAR,13.0,1.0,0.0,42.0,0.0,,,,,,,,,55.0,1.0,0.013,Jul,2024,2024-07-01
2024,mai/2024,MARIMBÁ,Campos,Plataforma 08,7MA17DRJS,Rio de Janeiro,MAR,4155.0,476.0,0.0,6133.0,0.0,,,,,,,,,10288.0,476.0,4.155,May,2024,2024-05-01
2024,mai/2024,MARIMBÁ,Campos,Plataforma 08,7MA34DRJS,Rio de Janeiro,MAR,1394.0,144.0,0.0,4473.0,0.0,,,,,,,,,5867.0,144.0,1.394,May,2024,2024-05-01
2024,mai/2024,MARIMBÁ,Campos,Plataforma 08,7MA8DRJS,Rio de Janeiro,MAR,4812.0,852.0,0.0,22304.0,0.0,,,,,,,,,27116.0,852.0,4.812,May,2024,2024-05-01
2024,mai/2024,MARIMBÁ,Campos,Plataforma 08,7MA10RJS,Rio de Janeiro,MAR,6499.0,921.0,0.0,17769.0,0.0,,,,,,,,,24268.0,921.0,6.499,May,2024,2024-05-01
2024,mai/2024,MARIMBÁ,Campos,Plataforma 08,7MA31HPBRJS,Rio de Janeiro,MAR,3516.0,415.0,0.0,5366.0,0.0,,,,,,,,,8882.0,415.0,3.516,May,2024,2024-05-01
2024,mai/2024,MARIMBÁ,Campos,Plataforma 08,3BRSA767ARJS,Rio de Janeiro,MAR,1810.0,241.0,0.0,17338.0,0.0,,,,,,,,,19148.0,241.0,1.81,May,2024,2024-05-01
